BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating
1061,169,1,28-08-20 23:55,25,F2693,2,2
1062,12,1,21-08-20 0:08,30,F4694,3,4
1062,21,1,18-08-20 0:42,30,F3193,1,3
1062,123,2,19-08-20 23:01,8,F3005,1,1
1062,123,2,21-08-20 0:08,8,F4694,1,3
1062,128,1,18-08-20 23:29,25,F3091,1,4
1062,128,1,23-08-20 23:24,25,F2559,1,2
1062,130,1,21-08-20 0:08,21,F4694,2,4
1062,130,1,23-08-20 23:24,21,F2559,2,4
1062,140,1,25-08-20 23:46,26,F3604,1,3
1062,148,1,22-08-20 23:27,90,F4561,1,4
1062,154,1,22-08-20 0:11,22,F3315,1,1
1062,154,2,26-08-20 23:44,22,F3338,1,4
1062,155,1,24-08-20 23:48,27,F2418,1,3
1062,156,1,28-08-20 23:56,30,F3831,1,4
1062,161,1,29-08-20 23:22,12,F4361,1,4
1063,21,1,19-08-20 23:01,30,F2595,2,4
1063,74,1,18-08-20 23:30,25,F3329,1,3
1063,108,1,21-08-20 0:08,20,F2029,2,4
1063,123,1,22-08-20 0:11,8,F5724,1,3
1063,123,2,25-08-20 23:47,8,F3594,1,2
1063,124,2,29-08-20 23:22,25,F2728,3,5
1063,130,1,25-08-20 23:47,21,F3594,2,2
1063,134,1,28-08-20 0:16,15,F3782,1,3
1063,148,1,22-08-20 23:27,90,F4540,1,5
1063,154,1,18-08-20 0:42,22,F4770,1,4
1063,154,1,25-08-20 23:47,22,F3594,3,3
1063,154,3,29-08-20 23:22,22,F2728,1,5
1063,155,1,24-08-20 23:48,27,H2143,1,3
1063,155,1,28-08-20 23:56,27,F3612,1,4
1063,156,1,29-08-20 23:22,30,F2728,2,4
1063,157,1,19-08-20 23:01,32,F2595,3,4
1063,161,1,21-08-20 0:08,12,F2029,1,4
1063,161,1,26-08-20 23:44,12,F3566,1,1
1063,161,2,23-08-20 23:24,12,F1189,1,2
1063,167,1,19-08-20 23:01,10,F2595,1,2
1064,12,1,23-08-20 23:24,30,F4251,1,5
1064,15,1,28-08-20 23:56,35,F3485,1,3
1064,21,1,19-08-20 23:01,30,F2286,2,2
1064,107,1,19-08-20 23:01,10,F2286,1,3
1064,108,1,21-08-20 0:08,20,F4071,1,4
1064,128,1,24-08-20 23:48,25,F2720,1,5
1064,128,2,22-08-20 0:11,25,F4367,1,5
1064,132,1,28-08-20 0:16,21,F2770,1,2
1064,135,1,25-08-20 23:47,21,F2135,1,2
1064,146,1,18-08-20 23:30,85,F3096,1,5
1064,151,2,18-08-20 0:42,12,F1104,2,2
1064,151,4,18-08-20 23:30,12,F3096,2,1
1064,154,1,22-08-20 23:27,22,F2814,1,3
1064,154,1,29-08-20 23:22,22,F3486,1,4
1064,154,2,26-08-20 23:44,22,F2788,1,5
1064,164,1,18-08-20 0:42,81,F1104,1,2
1065,12,1,29-08-20 23:23,30,F2812,1,5
1065,51,1,25-08-20 23:47,15,F2689,1,3
1065,107,1,28-08-20 0:16,10,F3550,1,4
1065,128,1,22-08-20 23:27,25,F3585,1,5
1065,128,1,23-08-20 23:24,25,F3325,1,5
1065,128,1,26-08-20 23:44,25,F4444,1,5
1065,154,1,22-08-20 23:27,22,F3585,3,4
1065,154,1,25-08-20 23:47,22,F2689,2,5
1065,155,1,24-08-20 23:49,27,F4297,1,2
1065,156,1,18-08-20 0:42,30,F2206,1,3
1065,156,1,22-08-20 23:27,30,F3585,2,5
1065,161,1,19-08-20 23:01,12,F2438,1,5
1065,161,1,22-08-20 0:12,12,F4367,1,2
1065,162,1,18-08-20 23:30,18,F2664,1,5
1065,162,1,21-08-20 0:09,18,F4230,1,5
1065,162,1,21-08-20 0:09,18,F4230,2,4
1065,170,1,28-08-20 23:56,20,F4586,1,2
1066,74,1,22-08-20 0:12,25,F2371,1,5
1066,128,1,21-08-20 0:09,25,F2093,1,3
1066,128,1,22-08-20 23:27,25,F3822,1,4
1066,128,1,24-08-20 23:49,25,F4304,4,5
1066,128,4,26-08-20 23:44,25,F1077,1,2
1066,132,1,18-08-20 23:30,21,F3857,1,5
1066,135,1,25-08-20 23:47,21,F3697,1,5
1066,138,1,28-08-20 23:56,22,F3674,1,4
1066,138,1,29-08-20 23:23,22,F3209,1,4
1066,140,1,23-08-20 23:24,26,F4527,1,2
1066,151,4,24-08-20 23:49,12,F4304,2,2
1066,154,1,21-08-20 0:09,22,F2093,2,1
1066,155,1,24-08-20 23:49,27,F4304,3,3
1066,156,1,28-08-20 0:16,30,F2168,1,3
1066,156,5,26-08-20 23:44,30,F1077,2,4
1066,161,1,19-08-20 23:01,12,F2610,1,2
1066,161,1,23-08-20 23:24,12,F4527,2,3
1066,162,1,18-08-20 0:42,18,F3550,1,5
1066,164,1,24-08-20 23:49,81,F4304,1,3
1067,12,4,28-08-20 23:57,30,F1032,7,3
1067,15,1,25-08-20 23:48,35,F4771,1,2
1067,46,1,18-08-20 0:43,18,F5545,2,5
1067,51,1,18-08-20 0:43,15,F5545,1,4
1067,107,1,19-08-20 23:01,10,F4086,2,3
1067,108,6,28-08-20 23:57,20,F1032,3,5
1067,123,1,22-08-20 0:12,8,F2529,2,4
1067,128,1,21-08-20 0:09,25,F4694,1,4
1067,128,1,22-08-20 0:12,25,F2529,1,3
1067,128,1,24-08-20 23:49,25,F3757,1,5
1067,128,2,26-08-20 23:44,25,H2224,1,4
1067,132,1,28-08-20 0:17,21,F3325,1,4
1067,135,6,28-08-20 23:57,21,F1032,1,2
1067,140,1,18-08-20 23:30,26,F3128,1,2
1067,148,1,29-08-20 23:23,90,F3424,1,3
1067,148,2,29-08-20 23:23,90,F3424,2,5
1067,151,8,28-08-20 23:57,12,F1032,6,2
1067,154,9,28-08-20 23:57,22,F1032,8,4
1067,155,1,24-08-20 23:49,27,F3757,2,3
1067,155,1,26-08-20 23:44,27,H2224,2,3
1067,155,3,25-08-20 23:48,27,F4771,2,1
1067,156,1,22-08-20 23:27,30,F1214,1,1
1067,156,5,28-08-20 23:57,30,F1032,4,3
1067,164,3,28-08-20 23:57,81,F1032,5,4
1067,169,1,28-08-20 23:57,25,F1032,9,2
1067,170,1,19-08-20 23:01,20,F4086,1,1
1067,170,2,23-08-20 23:25,20,F2210,1,3
1067,171,2,28-08-20 23:57,20,F1032,2,5
1068,12,1,23-08-20 23:25,30,F3461,1,5
1068,12,1,26-08-20 23:44,30,F2284,1,4
1068,26,19,28-08-20 23:58,5,F1032,3,1
1068,74,1,18-08-20 23:30,25,F3664,1,1
1068,107,1,19-08-20 23:02,10,F3650,1,3
1068,123,1,24-08-20 23:49,8,F2306,2,1
1068,123,1,25-08-20 23:48,8,F3644,1,5
1068,124,1,29-08-20 23:23,25,F1455,2,4
1068,128,1,26-08-20 23:44,25,F2284,2,3
1068,128,1,28-08-20 23:58,25,F1032,4,1
1068,129,1,21-08-20 0:10,16,F0000,2,1
1068,130,1,28-08-20 0:17,21,F3313,1,1
1068,134,1,18-08-20 0:43,15,F5545,1,1
1068,140,1,22-08-20 0:12,26,F3128,1,2
1068,151,2,24-08-20 23:49,12,F2306,1,1
1068,154,1,29-08-20 23:23,22,F1455,1,5
1068,155,1,28-08-20 23:58,27,F1032,1,2
1068,156,1,26-08-20 23:44,30,F2284,3,3
1068,156,1,28-08-20 23:58,30,F1032,5,4
1068,157,1,21-08-20 0:10,32,F0000,1,2
1068,159,1,22-08-20 23:27,20,F3203,1,3
1068,161,1,26-08-20 23:44,12,F2284,4,4
1068,163,6,28-08-20 23:58,20,F1032,6,1
1068,169,10,28-08-20 23:58,25,F1032,2,3
1069,26,1,23-08-20 23:25,5,F2354,1,2
1069,128,1,22-08-20 0:13,25,F4063,1,5
1069,134,1,28-08-20 23:58,15,F1177,1,1
1069,135,1,28-08-20 23:58,21,F1177,2,4
1069,136,2,22-08-20 23:27,25,F4033,1,3
1069,139,1,28-08-20 0:17,21,F3001,1,1
1069,140,1,18-08-20 0:43,26,F3053,1,2
1069,140,1,18-08-20 23:30,26,F4556,1,1
1069,140,1,26-08-20 23:44,26,F2089,1,2
1069,140,1,29-08-20 23:24,26,F4124,1,1
1069,146,1,25-08-20 23:48,85,F1366,1,4
1069,148,1,24-08-20 23:49,90,F2534,1,5
1069,154,1,28-08-20 23:58,22,F1177,3,2
1069,154,3,22-08-20 23:27,22,F4033,2,1
1069,156,1,21-08-20 0:10,30,F3566,2,5
1069,156,1,23-08-20 23:25,30,F2354,2,1
1069,158,1,26-08-20 23:44,14,F2089,2,1
1069,161,1,19-08-20 23:02,12,F0000,1,5
1069,161,1,21-08-20 0:10,12,F3566,1,4
1069,163,1,18-08-20 23:30,20,F4556,2,4
1069,163,1,22-08-20 0:13,20,F4063,2,5
1070,16,2,18-08-20 0:45,5,F3817,1,1
1070,21,2,18-08-20 23:30,30,F3621,1,1
1070,51,1,24-08-20 23:49,15,F5466,1,2
1070,74,1,18-08-20 23:30,25,F3621,2,2
1070,107,1,18-08-20 0:45,10,F3817,3,4
1070,107,1,26-08-20 23:44,10,F4793,1,5
1070,108,1,21-08-20 0:10,20,F2487,1,5
1070,124,1,29-08-20 23:24,25,F4054,1,5
1070,128,1,22-08-20 0:13,25,F4773,1,4
1070,128,2,23-08-20 23:25,25,F3554,1,4
1070,151,3,22-08-20 23:27,12,F2585,2,3
1070,154,1,25-08-20 23:48,22,F2008,1,3
1070,154,1,28-08-20 0:17,22,F2230,2,5
1070,154,1,28-08-20 23:58,22,F3342,1,5
1070,156,1,19-08-20 23:02,30,F3396,1,3
1070,156,1,28-08-20 0:17,30,F2230,1,2
1070,159,1,18-08-20 0:45,20,F3817,4,1
1070,163,1,18-08-20 0:45,20,F3817,5,5
1070,163,1,22-08-20 0:13,20,F4773,2,5
1070,164,1,22-08-20 23:27,81,F2585,1,4
1070,167,1,18-08-20 0:45,10,F3817,2,5
1070,169,1,29-08-20 23:24,25,F4054,2,4
1070,170,1,23-08-20 23:25,20,F3554,2,2
1071,46,1,24-08-20 23:50,18,F2275,1,3
1071,107,6,23-08-20 23:25,10,F4243,1,2
1071,128,1,22-08-20 0:13,25,F3178,2,4
1071,128,1,22-08-20 23:27,25,F3173,1,5
1071,128,1,26-08-20 23:45,25,F3519,2,5
1071,134,1,18-08-20 0:46,15,F3110,1,3
1071,134,1,22-08-20 0:13,15,F3178,1,1
1071,139,1,18-08-20 23:31,21,F0000,1,4
1071,140,1,26-08-20 23:45,26,F3519,1,2
1071,148,1,25-08-20 23:49,90,F2081,1,5
1071,151,1,21-08-20 0:10,12,F0000,1,2
1071,154,1,19-08-20 23:02,22,F2814,1,3
1071,154,1,25-08-20 23:49,22,F2081,2,3
1071,154,1,28-08-20 0:17,22,F2537,1,2
1071,155,1,24-08-20 23:50,27,F2275,2,3
1071,157,1,25-08-20 23:49,32,F2081,3,5
1071,158,1,18-08-20 23:31,14,F0000,2,5
1071,161,1,28-08-20 23:58,12,F5581,1,4
1071,169,2,29-08-20 23:24,25,F1790,1,2
1072,12,1,25-08-20 23:49,30,F2615,1,5
1072,14,1,28-08-20 23:59,10,F5165,2,4
1072,15,2,23-08-20 23:25,35,F3621,4,2
1072,18,1,26-08-20 23:45,55,F4190,3,3
1072,25,1,28-08-20 23:59,10,F5165,1,5
1072,74,1,18-08-20 23:31,25,F3831,1,2
1072,107,1,28-08-20 0:17,10,F4427,2,3
1072,108,1,21-08-20 0:11,20,F3249,2,3
1072,123,1,22-08-20 0:13,8,F3689,4,3
1072,124,1,29-08-20 23:24,25,F3047,1,4
1072,128,1,22-08-20 0:13,25,F3689,3,5
1072,128,1,24-08-20 23:50,25,F5608,1,5
1072,134,1,18-08-20 0:46,15,F4054,1,1
1072,135,1,26-08-20 23:45,21,F4190,2,3
1072,136,1,22-08-20 23:28,25,F4033,1,1
1072,139,1,28-08-20 0:17,21,F4427,1,2
1072,146,1,22-08-20 0:13,85,F3689,1,4
1072,151,2,22-08-20 0:13,12,F3689,2,2
1072,151,2,23-08-20 23:25,12,F3621,1,2
1072,154,1,25-08-20 23:49,22,F2615,2,4
1072,154,1,26-08-20 23:45,22,F4190,1,4
1072,154,1,29-08-20 23:24,22,F3047,2,5
1072,156,1,19-08-20 23:03,30,F4463,1,4
1072,156,1,21-08-20 0:11,30,F3249,1,3
1072,159,1,23-08-20 23:25,20,F3621,3,2
1072,164,1,23-08-20 23:25,81,F3621,2,5
1073,46,1,21-08-20 0:11,18,F4356,2,4
1073,50,1,28-08-20 23:59,20,F4770,2,2
1073,107,3,24-08-20 23:50,10,F2275,1,3
1073,107,5,23-08-20 23:25,10,F4493,1,4
1073,123,1,19-08-20 23:03,8,F4762,3,2
1073,124,1,29-08-20 23:24,25,F3095,1,5
1073,128,1,26-08-20 23:45,25,F2468,1,5
1073,128,1,28-08-20 23:59,25,F4770,1,4
1073,133,1,18-08-20 23:31,21,F4634,1,2
1073,134,1,22-08-20 23:28,15,F0000,1,3
1073,140,1,19-08-20 23:03,26,F4762,1,2
1073,151,1,28-08-20 0:18,12,F3454,2,3
1073,154,1,21-08-20 0:11,22,F4356,1,3
1073,154,1,25-08-20 23:49,22,F2376,1,5
1073,155,1,23-08-20 23:25,27,F4493,2,3
1073,156,1,18-08-20 0:46,30,F3110,1,4
1073,161,1,19-08-20 23:03,12,F4762,2,3
1073,163,1,22-08-20 0:14,20,F3329,1,1
1073,164,1,28-08-20 0:18,81,F3454,1,5
1074,12,1,25-08-20 23:49,30,F3458,1,3
1074,14,1,28-08-20 23:59,10,F2405,2,2
1074,15,1,22-08-20 23:28,35,F2413,1,4
1074,16,2,18-08-20 0:46,5,F2576,1,5
1074,18,1,24-08-20 23:51,55,F2341,1,2
1074,46,1,23-08-20 23:26,18,F4586,1,3
1074,51,1,18-08-20 23:31,15,F4807,1,4
1074,124,1,29-08-20 23:24,25,F3121,1,4
1074,128,1,22-08-20 23:28,25,F2413,2,3
1074,128,1,28-08-20 23:59,25,F2405,1,5
1074,130,1,26-08-20 23:45,21,F3349,1,3
1074,154,1,21-08-20 0:11,22,F4253,1,5
1074,154,1,22-08-20 23:28,22,F2413,3,1
1074,155,1,22-08-20 0:14,27,F3208,1,4
1074,155,1,28-08-20 0:18,27,F0000,1,3
1074,156,1,26-08-20 23:45,30,F3349,2,4
1075,15,1,28-08-20 23:59,35,F4307,1,2
1075,25,2,28-08-20 23:59,10,F4307,4,1
1075,107,1,29-08-20 23:24,10,F2735,2,3
1075,123,1,22-08-20 0:14,8,F3110,1,1
1075,124,1,29-08-20 23:24,25,F2735,1,5
1075,128,1,18-08-20 23:31,25,F4382,2,4
1075,128,1,23-08-20 23:26,25,F4470,1,2
1075,128,1,26-08-20 23:45,25,F4304,1,3
1075,128,1,28-08-20 23:59,25,F4307,2,3
1075,134,1,18-08-20 0:46,15,F4177,2,3
1075,134,1,22-08-20 0:14,15,F3110,2,3
1075,140,1,18-08-20 23:31,26,F4382,1,2
1075,148,1,24-08-20 23:51,90,F3390,1,4
1075,154,1,19-08-20 23:03,22,F4762,1,5
1075,154,1,22-08-20 0:14,22,F3110,3,5
1075,155,1,28-08-20 23:59,27,F4307,3,3
1075,156,1,18-08-20 0:46,30,F4177,1,3
1075,156,1,21-08-20 0:12,30,F1231,2,3
1075,156,1,22-08-20 23:28,30,F3093,1,3
1075,156,1,28-08-20 0:18,30,F4351,1,1
1075,161,1,22-08-20 23:28,12,F3093,2,4
1075,166,1,21-08-20 0:12,85,F1231,1,4
1075,167,1,18-08-20 0:46,10,F4177,3,1
1075,167,1,18-08-20 23:31,10,F4382,3,4
1076,12,1,26-08-20 23:45,30,F2055,1,4
1076,12,1,28-08-20 0:18,30,F4307,2,3
1076,21,1,19-08-20 23:03,30,F3324,2,2
1076,25,1,26-08-20 23:45,10,F2055,2,3
1076,46,1,19-08-20 23:03,18,F3324,1,5
1076,51,1,22-08-20 0:14,15,F3865,1,3
1076,107,1,18-08-20 0:46,10,F4778,1,4
1076,107,2,25-08-20 23:50,10,F3386,1,5
1076,128,1,22-08-20 23:28,25,F4452,1,3
1076,129,1,28-08-20 23:59,16,F4253,1,1
1076,134,1,18-08-20 23:31,15,F4159,1,1
1076,138,1,23-08-20 23:26,22,F2231,1,5
1076,148,1,24-08-20 23:51,90,F0000,1,2
1076,148,2,29-08-20 23:24,90,F3036,1,3
1076,151,2,29-08-20 23:24,12,F3036,2,2
1076,154,1,18-08-20 23:31,22,F4159,2,5
1076,154,1,21-08-20 0:12,22,F4098,1,5
1076,155,1,22-08-20 0:14,27,F3865,2,3
1076,155,1,28-08-20 0:18,27,F4307,1,1
1076,156,1,28-08-20 23:59,30,F4253,2,1
1076,158,1,26-08-20 23:45,14,F2055,3,5
1076,168,1,26-08-20 23:45,27,F2055,4,3
1077,107,1,25-08-20 23:50,10,F2366,1,3
1077,108,1,21-08-20 0:12,20,F3315,1,4
1077,123,1,19-08-20 23:03,8,F4762,1,1
1077,123,1,22-08-20 0:14,8,F3622,2,1
1077,124,1,29-08-20 23:24,25,F2833,1,5
1077,128,1,18-08-20 23:31,25,F3530,1,5
1077,128,1,23-08-20 23:26,25,F3622,1,3
1077,128,1,24-08-20 23:51,25,F3349,2,4
1077,128,1,26-08-20 23:45,25,F3345,1,5
1077,129,3,29-08-20 0:00,16,F0000,1,5
1077,134,1,18-08-20 0:46,15,F4046,1,1
1077,140,2,24-08-20 23:51,26,F3349,1,2
1077,154,1,18-08-20 23:31,22,F3530,2,4
1077,154,1,22-08-20 0:14,22,F3622,1,2
1077,154,2,22-08-20 23:29,22,F4604,1,4
1077,155,1,24-08-20 23:51,27,F3349,3,4
1077,155,1,29-08-20 0:00,27,F0000,2,2
1077,156,1,18-08-20 0:46,30,F4046,2,4
1077,156,1,28-08-20 0:18,30,F2415,1,4
1077,161,2,22-08-20 23:29,12,F4604,2,2
1077,170,1,26-08-20 23:45,20,F3345,2,3
1078,123,1,22-08-20 0:15,8,F2299,4,2
1078,128,1,21-08-20 0:13,25,F3867,1,4
1078,128,1,22-08-20 23:29,25,F2459,1,2
1078,128,1,23-08-20 23:26,25,F4586,1,4
1078,128,1,26-08-20 23:45,25,F2194,1,4
1078,130,1,22-08-20 0:15,21,F2299,2,4
1078,134,1,29-08-20 0:00,15,F4444,1,2
1078,135,1,22-08-20 0:15,21,F2299,1,1
1078,138,1,29-08-20 23:24,22,F3091,1,5
1078,146,1,18-08-20 23:31,85,F3892,1,5
1078,151,2,18-08-20 23:31,12,F3892,2,1
1078,154,1,21-08-20 0:13,22,F3867,2,2
1078,154,1,22-08-20 0:15,22,F2299,3,3
1078,154,1,22-08-20 0:15,22,F2299,5,5
1078,154,1,22-08-20 23:29,22,F2459,2,1
1078,154,1,25-08-20 23:50,22,F1199,1,1
1078,154,1,28-08-20 0:18,22,F3549,1,4
1078,154,2,19-08-20 23:03,22,F4702,1,4
1078,156,1,18-08-20 0:46,30,F3270,1,4
1078,156,1,24-08-20 23:52,30,F3732,2,3
1078,161,1,26-08-20 23:45,12,F2194,2,3
1078,168,1,24-08-20 23:52,27,F3732,1,1
1079,107,1,25-08-20 23:50,10,F2192,2,2
1079,124,1,29-08-20 23:24,25,F4125,1,4
1079,128,1,18-08-20 23:32,25,F3859,1,5
1079,128,1,21-08-20 0:13,25,F3830,1,4
1079,128,1,26-08-20 23:46,25,F4675,2,4
1079,134,1,19-08-20 23:03,15,F2720,1,4
1079,134,1,25-08-20 23:50,15,F2192,1,1
1079,135,1,26-08-20 23:46,21,F4675,1,5
1079,151,2,29-08-20 0:00,12,F5806,2,1
1079,154,1,28-08-20 0:19,22,F2230,1,5
1079,155,1,23-08-20 23:27,27,F1030,1,2
1079,155,1,26-08-20 23:46,27,F4675,3,2
1079,156,1,22-08-20 23:29,30,F2272,2,4
1079,159,1,21-08-20 0:13,20,F3830,2,1
1079,159,4,18-08-20 0:47,20,F1618,1,1
1079,161,1,22-08-20 23:29,12,F2272,1,5
1079,163,1,18-08-20 0:47,20,F1618,2,4
1079,163,1,18-08-20 23:32,20,F3859,2,2
1079,163,1,29-08-20 23:24,20,F4125,2,4
1079,164,1,29-08-20 0:00,81,F5806,1,5
1079,169,1,22-08-20 0:15,25,F4194,1,3
1080,12,1,23-08-20 23:27,30,F3476,1,5
1080,12,3,22-08-20 23:29,30,F1481,1,4
1080,14,2,29-08-20 0:00,10,F2427,2,2
1080,21,1,21-08-20 0:13,30,F1431,3,3
1080,74,1,28-08-20 0:19,25,F3846,1,2
1080,108,1,21-08-20 0:13,20,F1431,1,5
1080,108,1,21-08-20 0:13,20,F1431,6,4
1080,108,2,21-08-20 0:13,20,F1431,2,2
1080,124,1,29-08-20 23:24,25,F4792,1,1
1080,128,2,22-08-20 0:15,25,F2299,1,5
1080,128,2,29-08-20 0:00,25,F2427,1,3
1080,134,1,18-08-20 0:47,15,F3178,1,2
1080,146,1,19-08-20 23:04,85,F4374,1,2
1080,151,2,19-08-20 23:04,12,F4374,2,1
1080,154,1,18-08-20 23:32,22,F2821,1,4
1080,154,1,21-08-20 0:13,22,F1431,5,1
1080,154,1,25-08-20 23:50,22,F2710,1,2
1080,155,1,21-08-20 0:13,27,F1431,4,2
1080,156,1,18-08-20 0:47,30,F3178,2,3
1080,156,1,22-08-20 23:29,30,F1481,2,2
1080,156,1,24-08-20 23:52,30,H2031,1,5
1080,156,1,26-08-20 23:46,30,F2374,2,2
1080,156,1,29-08-20 23:24,30,F4792,2,3
1080,156,2,22-08-20 23:29,30,F1481,3,2
1080,160,1,26-08-20 23:46,25,F2374,1,3
1080,169,1,29-08-20 0:00,25,F2427,3,3
1081,12,1,25-08-20 23:51,30,F2126,2,4
1081,15,1,22-08-20 23:29,35,F2501,1,2
1081,107,1,18-08-20 0:47,10,F0000,2,2
1081,128,1,22-08-20 0:15,25,F3208,1,4
1081,138,1,29-08-20 0:00,22,F5645,1,2
1081,139,1,21-08-20 0:14,21,F2702,1,1
1081,146,1,29-08-20 23:25,85,F3144,1,2
1081,151,4,23-08-20 23:27,12,F3096,1,1
1081,151,6,29-08-20 23:25,12,F3144,2,4
1081,154,1,25-08-20 23:51,22,F2126,1,4
1081,154,1,28-08-20 0:19,22,F2590,2,4
1081,154,2,28-08-20 0:19,22,F2590,1,4
1081,155,1,21-08-20 0:14,27,F2702,2,3
1081,155,1,26-08-20 23:46,27,F3486,2,3
1081,156,1,18-08-20 0:47,30,F0000,3,5
1081,159,1,24-08-20 23:52,20,F2282,1,3
1081,163,1,18-08-20 23:32,20,F5560,1,2
1081,168,1,18-08-20 0:47,27,F0000,1,3
1081,169,1,19-08-20 23:04,25,F2097,1,3
1081,170,1,26-08-20 23:46,20,F3486,1,1
1082,12,1,22-08-20 23:29,30,F4314,1,5
1082,16,1,18-08-20 0:47,5,F3519,2,3
1082,19,1,22-08-20 0:17,20,F4612,2,1
1082,123,1,22-08-20 0:17,8,F4612,1,1
1082,124,1,29-08-20 23:25,25,F4208,1,5
1082,128,1,26-08-20 23:46,25,F4178,1,4
1082,128,1,29-08-20 0:00,25,F5808,1,5
1082,130,1,21-08-20 0:14,21,F4358,1,2
1082,134,1,19-08-20 23:04,15,F3857,1,2
1082,134,1,24-08-20 23:52,15,F0000,1,2
1082,139,1,23-08-20 23:27,21,F3031,1,1
1082,148,1,25-08-20 23:51,90,F2650,2,3
1082,151,1,28-08-20 0:19,12,F3454,1,2
1082,154,1,18-08-20 23:32,22,F2218,1,3
1082,154,1,21-08-20 0:14,22,F4358,2,2
1082,154,1,25-08-20 23:51,22,F2650,1,2
1082,157,1,19-08-20 23:04,32,F3857,2,5
1082,159,1,22-08-20 23:29,20,F4314,2,5
1082,159,1,29-08-20 23:25,20,F4208,2,1
1082,167,1,18-08-20 0:47,10,F3519,1,3
1082,170,1,26-08-20 23:46,20,F4178,2,4
1083,12,2,25-08-20 23:53,30,F0000,1,5
1083,26,2,22-08-20 0:17,5,F3527,1,2
1083,138,1,24-08-20 23:53,22,H1240,1,4
1083,138,1,29-08-20 0:00,22,F3674,1,4
1083,138,2,26-08-20 23:46,22,F2805,2,4
1083,140,1,18-08-20 23:32,26,F4587,1,2
1083,151,2,18-08-20 0:49,12,F0000,1,3
1083,154,1,18-08-20 23:32,22,F4587,2,4
1083,154,1,19-08-20 23:04,22,F2545,1,4
1083,154,1,22-08-20 23:29,22,F3095,1,4
1083,154,1,28-08-20 0:19,22,F3233,1,4
1083,155,2,25-08-20 23:53,27,F0000,2,3
1083,161,1,29-08-20 23:25,12,F2257,1,3
1083,161,2,26-08-20 23:46,12,F2805,1,4
1083,161,2,26-08-20 23:46,12,F2805,3,1
1083,169,1,19-08-20 23:04,25,F2545,2,4
1084,12,1,19-08-20 23:04,30,F2017,1,2
1084,21,2,18-08-20 0:50,30,F3477,1,4
1084,46,1,22-08-20 0:17,18,F3768,2,3
1084,107,1,29-08-20 0:00,10,F4427,2,3
1084,124,1,29-08-20 23:25,25,F3214,1,4
1084,128,1,18-08-20 23:32,25,F2306,1,4
1084,128,1,22-08-20 23:29,25,F1481,1,4
1084,128,1,29-08-20 0:00,25,F4427,1,5
1084,128,2,24-08-20 23:53,25,F2085,1,3
1084,128,2,26-08-20 23:46,25,F2188,1,4
1084,134,1,19-08-20 23:04,15,F2017,2,2
1084,138,1,28-08-20 0:19,22,F3782,1,4
1084,139,1,21-08-20 0:15,21,F4146,1,1
1084,154,1,25-08-20 23:53,22,F3722,1,4
1084,155,1,21-08-20 0:15,27,F4146,2,1
1084,155,1,23-08-20 23:27,27,F5545,1,3
1084,160,1,18-08-20 0:50,25,F3477,3,3
1084,161,1,29-08-20 23:25,12,F3214,2,4
1084,163,1,22-08-20 0:17,20,F3768,1,3
1084,167,1,18-08-20 23:32,10,F2306,2,3
1084,168,1,18-08-20 0:50,27,F3477,2,3
1085,14,1,25-08-20 23:54,10,F2081,2,3
1085,15,1,28-08-20 0:19,35,F3686,3,4
1085,51,1,28-08-20 0:19,15,F3686,2,2
1085,107,1,26-08-20 23:46,10,F4185,2,1
1085,128,1,26-08-20 23:46,25,F4185,1,4
1085,128,1,29-08-20 0:00,25,F4723,1,5
1085,133,1,24-08-20 23:53,21,H1278,2,4
1085,134,2,18-08-20 0:50,15,F2869,1,1
1085,136,1,18-08-20 23:32,25,F3713,1,1
1085,138,1,24-08-20 23:53,22,H1278,1,2
1085,140,2,22-08-20 23:30,26,F3600,1,3
1085,154,1,22-08-20 0:17,22,F3527,1,4
1085,154,1,28-08-20 0:19,22,F3686,1,4
1085,154,2,25-08-20 23:54,22,F2081,1,4
1085,155,1,25-08-20 23:54,27,F2081,3,1
1085,161,1,19-08-20 23:04,12,F3022,1,3
1085,161,1,29-08-20 23:25,12,F3334,1,2
1085,162,1,22-08-20 23:30,18,F3600,2,2
1085,163,1,23-08-20 23:28,20,F5545,2,5
1085,170,1,23-08-20 23:28,20,F5545,1,3
1086,12,1,28-08-20 0:19,30,F4307,1,3
1086,21,1,19-08-20 23:04,30,F2595,1,2
1086,46,1,18-08-20 0:50,18,F3737,1,3
1086,124,1,29-08-20 23:25,25,F1737,1,5
1086,128,1,26-08-20 23:46,25,F3458,1,3
1086,128,2,22-08-20 23:30,25,F0000,1,4
1086,134,1,21-08-20 0:15,15,F3333,1,1
1086,134,1,29-08-20 0:01,15,F5699,1,2
1086,134,3,22-08-20 23:30,15,F0000,2,2
1086,138,1,24-08-20 23:54,22,F0000,1,5
1086,140,1,23-08-20 23:28,26,F4260,1,2
1086,154,1,22-08-20 0:17,22,F2380,3,4
1086,154,1,29-08-20 0:01,22,F5699,2,5
1086,155,1,21-08-20 0:15,27,F3333,2,3
1086,155,1,22-08-20 0:17,27,F2380,2,1
1086,156,1,24-08-20 23:54,30,F0000,2,5
1086,159,1,19-08-20 23:04,20,F2595,2,4
1086,169,1,22-08-20 0:17,25,F2380,1,2
